run_id,learning_rate,batch_size,buffer_size,hidden_units,num_layers,time_horizon,beta,gamma,lambd,final_10_percent_reward_mean,mean_reward,max_reward,min_reward,late_phase_std,all_rewards_std,convergence_detected,convergence_episode,episodes_after_convergence,total_episodes,training_duration_seconds,config_hash,config_path,error_occurred,created_at,updated_at,error_message,max_steps
3DBall_20260118_194205_7tqkoo,0.0003,128,1024,128,3,256,0.01,0.97,0.95,471.9325,278.362054176072,500.02,4.7,86.750864892673,240.517902055802,true,135,751,886,226,7366749247391067938,,false,2026-01-18 18:45:52.903118,2026-01-18 18:45:52.903118,,500000
3DBall_20260118_194552_8hwtkc,0.003,1024,8192,64,3,128,0.03,0.999,0.99,482.997932960894,67.0516908482143,500.02,4.5,190.969457207561,146.210171987141,true,75,1717,1792,102,3511305447214501499,,false,2026-01-18 18:47:35.554407,2026-01-18 18:47:35.554407,,250000
3DBall_20260118_194735_ba0hcz,0.0003,1024,2048,256,3,256,0.0003,0.9,0.97,491.768403361344,102.414335839599,500.02,4.3,227.674612199059,185.019431264289,true,103,1094,1197,117,-6635732975983224724,,false,2026-01-18 18:49:33.648855,2026-01-18 18:49:33.648855,,250000
3DBall_20260118_194933_z9o80f,0.003,512,1024,256,1,32,0.0003,0.99,0.97,193.393265306122,188.408661577608,500.02,4,238.012078241936,234.2729221396,true,56,1909,1965,291,-7430871691591328651,,false,2026-01-18 18:54:25.774724,2026-01-18 18:54:25.774724,,750000
3DBall_20260118_195425_ylx5vi,0.0001,32,16384,128,3,256,0.01,0.9,0.92,230.503020527859,34.9152516091281,500.02,4.3,128.998736016249,94.4431725085498,true,53,3365,3418,177,-5715154089404046442,,false,2026-01-18 18:57:23.61904,2026-01-18 18:57:23.61904,,250000
3DBall_20260118_195723_ewjybm,0.00003,128,16384,64,2,32,0.1,0.92,0.99,13.2736082474227,11.7738593057987,50.6,4.2,5.16588472636559,4.64889738916545,true,50,9659,9709,146,-7252432698497180539,,false,2026-01-18 18:59:50.42011,2026-01-18 18:59:50.42011,,250000
3DBall_20260118_195950_kl4tt9,0.003,128,16384,32,1,256,0.1,0.97,0.92,485.114541062802,89.0758236714976,500.02,4.4,217.561917484774,172.662004458692,true,50,4090,4140,310,5672221696849296032,,false,2026-01-18 19:05:01.702155,2026-01-18 19:05:01.702155,,750000
3DBall_20260118_200501_0jh7gm,0.00003,256,8192,32,3,32,0.01,0.97,0.9,166.899812575574,28.9683428018857,500.02,4.3,105.090747659547,76.5278751093439,true,50,16496,16546,472,527847391344534272,,false,2026-01-18 19:12:55.091047,2026-01-18 19:12:55.091047,,1000000
3DBall_20260118_201255_7zakj4,0.00003,1024,8192,128,3,128,0.03,0.999,0.92,123.122147134303,30.8480482381115,500.02,4.3,74.4528405743056,56.2416286140451,true,63,11629,11692,353,-6083947985672429035,,false,2026-01-18 19:18:49.438017,2026-01-18 19:18:49.438017,,750000
3DBall_20260118_201849_8f7abn,0.001,32,16384,128,1,64,0.1,0.999,0.95,490.07408045977,70.0784145642202,500.02,4.2,194.518764059023,149.703532991054,true,56,3432,3488,263,7674686640730604624,,false,2026-01-18 19:23:13.727512,2026-01-18 19:23:13.727512,,500000
3DBall_20260118_202313_ea9m85,0.003,64,4096,256,3,256,0.001,0.99,0.9,117.70847107438,49.1156118665018,500.02,3.5,146.484531045461,121.454452303781,true,52,2375,2427,165,-6185285986832510661,,false,2026-01-18 19:25:59.983954,2026-01-18 19:25:59.983954,,250000
3DBall_20260118_202559_oixpm4,0.003,2048,16384,64,3,256,0.01,0.999,0.92,253.89945686901,38.097970691303,500.02,4.5,135.779270856491,99.8315545412349,true,89,3050,3139,107,-5913774115545418492,,false,2026-01-18 19:27:48.385641,2026-01-18 19:27:48.385641,,250000
3DBall_20260118_202748_zfcrgf,0.0003,32,8192,512,1,256,0.0001,0.999,0.9,495.245947712418,161.24843597263,500.02,4.5,229.313761932784,221.314421729049,true,53,3016,3069,548,-2312497690492078750,,false,2026-01-18 19:36:57.802102,2026-01-18 19:36:57.802102,,1000000
3DBall_20260118_203657_scy582,0.0001,64,2048,128,2,64,0.03,0.999,0.97,455.966702127659,128.195858798736,500.02,4.1,224.27145808212,196.717736869819,true,107,842,949,125,-4335692677285091801,,false,2026-01-18 19:39:03.948335,2026-01-18 19:39:03.948335,,250000
3DBall_20260118_203903_s7a9jo,0.0001,1024,2048,512,1,256,0.03,0.9,0.92,67.7295108077361,27.3206164695177,500.02,4.4,45.527087617021,35.5771179926854,true,50,8742,8792,229,1151123750389175762,,false,2026-01-18 19:42:54.322547,2026-01-18 19:42:54.322547,,500000
3DBall_20260118_204254_n4e6gd,0.003,2048,32768,128,1,64,0.003,0.9,0.92,302.503517647059,42.7458542034098,500.02,4.4,149.833492272764,110.70266674215,true,91,8414,8505,307,-1108772089385678545,,false,2026-01-18 19:48:02.974232,2026-01-18 19:48:02.974232,,750000
3DBall_20260118_204802_kdkzfo,0.0003,64,4096,256,2,32,0.0003,0.92,0.99,489.583891891892,267.434603773585,500.02,4.4,75.9615938844879,240.685786018435,true,74,1781,1855,544,-5561256822744506161,,false,2026-01-18 19:57:07.916728,2026-01-18 19:57:07.916728,,1000000
3DBall_20260118_205707_arkss3,0.00001,128,16384,64,3,256,0.003,0.95,0.95,10.6803370786517,10.6013011326406,38.6,4.3,3.83302815718411,3.73261406290627,true,56,10627,10683,152,-2633060460740604278,,false,2026-01-18 19:59:40.90475,2026-01-18 19:59:40.90475,,250000
3DBall_20260118_205940_oy0nst,0.0003,512,16384,64,3,32,0.1,0.95,0.97,164.271173594132,28.7126306790425,500.02,4.4,104.096263003404,75.7975910554638,true,53,4041,4094,118,4670002679700591493,,false,2026-01-18 20:01:39.631583,2026-01-18 20:01:39.631583,,250000
3DBall_20260118_210139_pwltei,0.001,256,2048,32,3,128,0.1,0.9,0.97,470.664056603774,114.131118421053,500.02,4.9,232.619880182786,194.246184078623,true,50,1014,1064,102,-100117764126747222,,false,2026-01-18 20:03:22.974083,2026-01-18 20:03:22.974083,,250000
3DBall_20260118_210322_8x1g0q,0.00003,128,4096,32,1,256,0.003,0.99,0.97,12.0181094527363,11.3334261561412,44.5,4.3,4.44532724827282,4.20405448812535,true,50,10005,10055,143,7851912921765640215,,false,2026-01-18 20:05:47.151106,2026-01-18 20:05:47.151106,,250000
3DBall_20260118_210547_703pxm,0.0003,64,1024,128,2,128,0.001,0.95,0.97,500.02,203.879747048904,500.02,5.4,193.15908678053,234.970706889659,true,57,536,593,122,-8143355625315599302,,false,2026-01-18 20:07:50.588422,2026-01-18 20:07:50.588422,,250000
3DBall_20260118_210750_jqodoo,0.0003,32,32768,256,2,64,0.1,0.95,0.99,313.276836158192,45.4719428249013,500.02,4.3,150.047005898455,111.681323823791,true,80,5237,5317,351,4521744136589754385,,false,2026-01-18 20:13:43.033954,2026-01-18 20:13:43.033954,,500000
3DBall_20260118_211343_q4yjri,0.00001,512,8192,64,1,128,0.01,0.97,0.9,10.3943119266055,10.3675697990887,46.6,4.1,3.76197411337627,3.72564645512369,true,55,32646,32701,417,-939494692101060809,,false,2026-01-18 20:20:40.973872,2026-01-18 20:20:40.973872,,750000
3DBall_20260118_212040_tr1ga1,0.00003,256,4096,256,3,128,0.01,0.99,0.97,495.798043478261,106.192330012993,500.02,4.2,226.863320342186,186.464369942754,true,63,2246,2309,244,-2844764263702574392,,false,2026-01-18 20:24:45.593235,2026-01-18 20:24:45.593235,,500000
3DBall_20260118_212445_e5n5yx,0.0003,256,8192,512,3,256,0.001,0.9,0.92,490.049752066116,204.434154290429,500.02,4.1,191.106559198961,234.931940779052,true,51,2373,2424,598,-4038563395097057085,,false,2026-01-18 20:34:44.515321,2026-01-18 20:34:44.515321,,1000000
3DBall_20260118_213444_xa1dvj,0.003,256,2048,32,2,128,0.001,0.999,0.92,500.02,263.234861111111,500.02,4.6,67.7834301497961,240.802689693566,true,50,886,936,189,1357854438842591315,,false,2026-01-18 20:37:54.791346,2026-01-18 20:37:54.791346,,500000
3DBall_20260118_213754_gdus9g,0.001,256,8192,32,1,32,0.0001,0.92,0.9,500.02,96.6902173913044,500.02,4.3,227.515018234448,182.597040413913,true,76,3742,3818,298,-3142874601292168312,,false,2026-01-18 20:42:53.920616,2026-01-18 20:42:53.920616,,750000
